mesa_id;fixture_index;run_id;external_id;liga;date;hora;home;away;certified_match;warnings;model_b_version;signature_hash;model_b_artifacts_hash;latency_ms;engine_a_ms;engine_b_ms;curinga_ms;market_key;ev_rank;family;scope;period;direction;line;fair_prob_raw;fair_prob;fair_odd;market_odd;input_odd;odd_real_in_request;fair_prob_curinga_final;odd_final_curinga;odd_real;implied_prob_real;closing_odd;closing_odd_real_in_request;closing_odd_sane;settlement_result;result_observable;brier_motor;brier_a;brier_b;clv_pct;edge_pct;expected_value_pct;confidence;certified_slot;source;engine;weight_a;weight_b;weight_source;fair_prob_a;fair_prob_b;pred_odd_motor_a;pred_odd_motor_b;fair_odd_a;fair_odd_b;lambda_home;lambda_away;lambda_total;league_avg;divergence_pp;divergence_flag;divergence_resolved_by;phantom_edge_flag;isotonic_applied;isotonic_reason;isotonic_p_before;isotonic_p_after;isotonic_n_samples;calib_applied;calib_reason;qg_confidence;qg_demote_factor;qg_promote_factor;market_gate_pass;rank_eligible;market_gate_reasons;evidence_engine_b_available;evidence_drivers;evidence_notes
mesa-2026-05-14-real-oviedo;1;4e438729-1592-4305-b023-b0684ea3ed09;3ql6gx72pau1cocng395b63h0;la-liga;2026-05-14;19:30;Real Madrid;Real Oviedo;true;;0.3.0-xgb-lgbm;291c4674c9efc3a6;e6eac7312cb9efe3;10094;21;5350;4;escanteios_asian_total_ft_under_8_25;;escanteios_asian;total;FT;under;8.25;0.3462211971319573;0.3462211971319573;2.888326908588627;;;false;0.3462211971319573;2.8883;;;;false;;;;;;;;;;0.6675;true;;A;1;0;;0.3462211971319573;;2.8883;;2.8883;;6.823529411764706;3.0588235294117645;9.882352941176471;;;false;engine_b_no_slot;false;false;no_model;;;;false;no_samples;1;1;1;true;false;no_market_odd;false;"[{""label"":""lambda_total_ft"",""value"":9.882,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":6.824,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":3.059,""kind"":""engine_a_input""},{""label"":""home_recent_avg_gf"",""value"":1.6,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.7,""kind"":""split"",""n"":10},{""label"":""away_recent_avg_gf"",""value"":1,""kind"":""split"",""n"":10}]";
mesa-2026-05-14-real-oviedo;1;4e438729-1592-4305-b023-b0684ea3ed09;3ql6gx72pau1cocng395b63h0;la-liga;2026-05-14;19:30;Real Madrid;Real Oviedo;true;;0.3.0-xgb-lgbm;291c4674c9efc3a6;e6eac7312cb9efe3;10094;21;5350;4;escanteios_asian_total_ft_over_8_75;;escanteios_asian;total;FT;over;8.75;0.6537788028680427;0.6537788028680427;1.5295693216316129;;;false;0.6537788028680427;1.5296;;;;false;;;;;;;;;;0.6675;true;;A;1;0;;0.6537788028680427;;1.5296;;1.5296;;6.823529411764706;3.0588235294117645;9.882352941176471;;;false;engine_b_no_slot;false;false;no_model;;;;false;no_samples;1;1;1;true;false;no_market_odd;false;"[{""label"":""lambda_total_ft"",""value"":9.882,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":6.824,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":3.059,""kind"":""engine_a_input""},{""label"":""home_recent_avg_gf"",""value"":1.6,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.7,""kind"":""split"",""n"":10},{""label"":""away_recent_avg_gf"",""value"":1,""kind"":""split"",""n"":10}]";
mesa-2026-05-14-real-oviedo;1;4e438729-1592-4305-b023-b0684ea3ed09;3ql6gx72pau1cocng395b63h0;la-liga;2026-05-14;19:30;Real Madrid;Real Oviedo;true;;0.3.0-xgb-lgbm;291c4674c9efc3a6;e6eac7312cb9efe3;10094;21;5350;4;escanteios_asian_total_ft_under_8_75;;escanteios_asian;total;FT;under;8.75;0.3462211971319573;0.3462211971319573;2.888326908588627;;;false;0.3462211971319573;2.8883;;;;false;;;;;;;;;;0.6675;true;;A;1;0;;0.3462211971319573;;2.8883;;2.8883;;6.823529411764706;3.0588235294117645;9.882352941176471;;;false;engine_b_no_slot;false;false;no_model;;;;false;no_samples;1;1;1;true;false;no_market_odd;false;"[{""label"":""lambda_total_ft"",""value"":9.882,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":6.824,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":3.059,""kind"":""engine_a_input""},{""label"":""home_recent_avg_gf"",""value"":1.6,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.7,""kind"":""split"",""n"":10},{""label"":""away_recent_avg_gf"",""value"":1,""kind"":""split"",""n"":10}]";
mesa-2026-05-14-real-oviedo;1;4e438729-1592-4305-b023-b0684ea3ed09;3ql6gx72pau1cocng395b63h0;la-liga;2026-05-14;19:30;Real Madrid;Real Oviedo;true;;0.3.0-xgb-lgbm;291c4674c9efc3a6;e6eac7312cb9efe3;10094;21;5350;4;escanteios_asian_total_ft_over_9_25;;escanteios_asian;total;FT;over;9.25;0.5272676365137149;0.5272676365137149;1.8965700353087929;;;false;0.5272676365137149;1.8966;;;;false;;;;;;;;;;0.6675;true;;A;1;0;;0.5272676365137149;;1.8966;;1.8966;;6.823529411764706;3.0588235294117645;9.882352941176471;;;false;engine_b_no_slot;false;false;no_model;;;;false;no_samples;1;1;1;true;false;no_market_odd;false;"[{""label"":""lambda_total_ft"",""value"":9.882,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":6.824,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":3.059,""kind"":""engine_a_input""},{""label"":""home_recent_avg_gf"",""value"":1.6,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.7,""kind"":""split"",""n"":10},{""label"":""away_recent_avg_gf"",""value"":1,""kind"":""split"",""n"":10}]";
mesa-2026-05-14-real-oviedo;1;4e438729-1592-4305-b023-b0684ea3ed09;3ql6gx72pau1cocng395b63h0;la-liga;2026-05-14;19:30;Real Madrid;Real Oviedo;true;;0.3.0-xgb-lgbm;291c4674c9efc3a6;e6eac7312cb9efe3;10094;21;5350;4;escanteios_asian_total_ft_under_9_25;;escanteios_asian;total;FT;under;9.25;0.4727323634862851;0.4727323634862851;2.115361835236423;;;false;0.4727323634862851;2.1154;;;;false;;;;;;;;;;0.6675;true;;A;1;0;;0.4727323634862851;;2.1154;;2.1154;;6.823529411764706;3.0588235294117645;9.882352941176471;;;false;engine_b_no_slot;false;false;no_model;;;;false;no_samples;1;1;1;true;false;no_market_odd;false;"[{""label"":""lambda_total_ft"",""value"":9.882,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":6.824,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":3.059,""kind"":""engine_a_input""},{""label"":""home_recent_avg_gf"",""value"":1.6,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.7,""kind"":""split"",""n"":10},{""label"":""away_recent_avg_gf"",""value"":1,""kind"":""split"",""n"":10}]";
mesa-2026-05-14-real-oviedo;1;4e438729-1592-4305-b023-b0684ea3ed09;3ql6gx72pau1cocng395b63h0;la-liga;2026-05-14;19:30;Real Madrid;Real Oviedo;true;;0.3.0-xgb-lgbm;291c4674c9efc3a6;e6eac7312cb9efe3;10094;21;5350;4;escanteios_asian_total_ft_over_9_75;;escanteios_asian;total;FT;over;9.75;0.5272676365137149;0.5272676365137149;1.8965700353087929;;;false;0.5272676365137149;1.8966;;;;false;;;;;;;;;;0.6675;true;;A;1;0;;0.5272676365137149;;1.8966;;1.8966;;6.823529411764706;3.0588235294117645;9.882352941176471;;;false;engine_b_no_slot;false;false;no_model;;;;false;no_samples;1;1;1;true;false;no_market_odd;false;"[{""label"":""lambda_total_ft"",""value"":9.882,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":6.824,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":3.059,""kind"":""engine_a_input""},{""label"":""home_recent_avg_gf"",""value"":1.6,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.7,""kind"":""split"",""n"":10},{""label"":""away_recent_avg_gf"",""value"":1,""kind"":""split"",""n"":10}]";
mesa-2026-05-14-real-oviedo;1;4e438729-1592-4305-b023-b0684ea3ed09;3ql6gx72pau1cocng395b63h0;la-liga;2026-05-14;19:30;Real Madrid;Real Oviedo;true;;0.3.0-xgb-lgbm;291c4674c9efc3a6;e6eac7312cb9efe3;10094;21;5350;4;escanteios_asian_total_ft_under_9_75;;escanteios_asian;total;FT;under;9.75;0.4727323634862851;0.4727323634862851;2.115361835236423;;;false;0.4727323634862851;2.1154;;;;false;;;;;;;;;;0.6675;true;;A;1;0;;0.4727323634862851;;2.1154;;2.1154;;6.823529411764706;3.0588235294117645;9.882352941176471;;;false;engine_b_no_slot;false;false;no_model;;;;false;no_samples;1;1;1;true;false;no_market_odd;false;"[{""label"":""lambda_total_ft"",""value"":9.882,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":6.824,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":3.059,""kind"":""engine_a_input""},{""label"":""home_recent_avg_gf"",""value"":1.6,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.7,""kind"":""split"",""n"":10},{""label"":""away_recent_avg_gf"",""value"":1,""kind"":""split"",""n"":10}]";
mesa-2026-05-14-real-oviedo;1;4e438729-1592-4305-b023-b0684ea3ed09;3ql6gx72pau1cocng395b63h0;la-liga;2026-05-14;19:30;Real Madrid;Real Oviedo;true;;0.3.0-xgb-lgbm;291c4674c9efc3a6;e6eac7312cb9efe3;10094;21;5350;4;escanteios_asian_total_ft_over_10_25;;escanteios_asian;total;FT;over;10.25;0.4022448368223792;0.4022448368223792;2.4860480693791325;;;false;0.4022448368223792;2.486;;;;false;;;;;;;;;;0.6675;true;;A;1;0;;0.4022448368223792;;2.486;;2.486;;6.823529411764706;3.0588235294117645;9.882352941176471;;;false;engine_b_no_slot;false;false;no_model;;;;false;no_samples;1;1;1;true;false;no_market_odd;false;"[{""label"":""lambda_total_ft"",""value"":9.882,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":6.824,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":3.059,""kind"":""engine_a_input""},{""label"":""home_recent_avg_gf"",""value"":1.6,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.7,""kind"":""split"",""n"":10},{""label"":""away_recent_avg_gf"",""value"":1,""kind"":""split"",""n"":10}]";
mesa-2026-05-14-real-oviedo;1;4e438729-1592-4305-b023-b0684ea3ed09;3ql6gx72pau1cocng395b63h0;la-liga;2026-05-14;19:30;Real Madrid;Real Oviedo;true;;0.3.0-xgb-lgbm;291c4674c9efc3a6;e6eac7312cb9efe3;10094;21;5350;4;escanteios_asian_total_ft_under_10_25;;escanteios_asian;total;FT;under;10.25;0.5977551631776208;0.5977551631776208;1.672925742178581;;;false;0.5977551631776208;1.6729;;;;false;;;;;;;;;;0.6675;true;;A;1;0;;0.5977551631776208;;1.6729;;1.6729;;6.823529411764706;3.0588235294117645;9.882352941176471;;;false;engine_b_no_slot;false;false;no_model;;;;false;no_samples;1;1;1;true;false;no_market_odd;false;"[{""label"":""lambda_total_ft"",""value"":9.882,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":6.824,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":3.059,""kind"":""engine_a_input""},{""label"":""home_recent_avg_gf"",""value"":1.6,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.7,""kind"":""split"",""n"":10},{""label"":""away_recent_avg_gf"",""value"":1,""kind"":""split"",""n"":10}]";
mesa-2026-05-14-real-oviedo;1;4e438729-1592-4305-b023-b0684ea3ed09;3ql6gx72pau1cocng395b63h0;la-liga;2026-05-14;19:30;Real Madrid;Real Oviedo;true;;0.3.0-xgb-lgbm;291c4674c9efc3a6;e6eac7312cb9efe3;10094;21;5350;4;escanteios_asian_total_ft_over_10_75;;escanteios_asian;total;FT;over;10.75;0.4022448368223792;0.4022448368223792;2.4860480693791325;;;false;0.4022448368223792;2.486;;;;false;;;;;;;;;;0.6675;true;;A;1;0;;0.4022448368223792;;2.486;;2.486;;6.823529411764706;3.0588235294117645;9.882352941176471;;;false;engine_b_no_slot;false;false;no_model;;;;false;no_samples;1;1;1;true;false;no_market_odd;false;"[{""label"":""lambda_total_ft"",""value"":9.882,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":6.824,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":3.059,""kind"":""engine_a_input""},{""label"":""home_recent_avg_gf"",""value"":1.6,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.7,""kind"":""split"",""n"":10},{""label"":""away_recent_avg_gf"",""value"":1,""kind"":""split"",""n"":10}]";
