batch_run_id;prediction_run_id;external_id;liga;date;hora;home;away;certified_match;warnings;model_b_version;signature_hash;model_b_artifacts_hash;latency_ms;engine_a_ms;engine_b_ms;curinga_ms;scout_ms;scout_provider;scout_web_context;market_key;ev_rank;family;scope;period;direction;line;fair_prob_raw;fair_prob;fair_odd;fair_prob_curinga_final;odd_final_curinga;market_odd;odd_real;implied_prob_real;odd_source;odd_found;odd_reason;odd_mercado;odd_selecao;odd_linha;edge_pct;expected_value_pct;confidence;certified_slot;source;engine;weight_a;weight_b;weight_source;fair_prob_a;fair_prob_b;pred_odd_motor_a;pred_odd_motor_b;fair_odd_a;fair_odd_b;lambda_home;lambda_away;lambda_total;divergence_pp;divergence_flag;phantom_edge_flag;isotonic_applied;isotonic_reason;isotonic_p_before;isotonic_p_after;isotonic_n_samples;calib_applied;calib_reason;qg_confidence;market_gate_pass;rank_eligible;market_gate_reasons;evidence_engine_b_available;evidence_drivers;evidence_notes
run-2026-05-19-to-2026-05-19-fixmapper-scout;run-2026-05-19-to-2026-05-19-fixmapper-scout__51wruvqfagv0fz9vzksxri4gk;51wruvqfagv0fz9vzksxri4gk;premier-league;2026-05-19;18:30;AFC Bournemouth;Manchester City;true;;0.4.0-xgb-lgbm;ba7b0695ffd29df1;8313966f2a15679e;12161;7;252;3;11485;gpt-4o;true;dupla_total_ft_1x;;dupla;total;FT;1x;;0.6823557295118122;0.591981;1.6892;0.591981;1.6892;1.07;1.07;0.934579;db:odds;true;;Dupla Chance;1X;;-36.66;-36.658;0.4919;false;;A;1;0;;0.6823557295118122;;1.4655;;1.4655;;1.3442711627805535;1.1675196354673745;;;false;false;true;;0.6823557295118122;0.591981;9508;true;;1;false;false;leg_ev_negative|edge_below_min|ev_below_min;false;"[{""label"":""lambda_total_ft"",""value"":2.512,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.344,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.168,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":0.885,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.5,""kind"":""split"",""n"":10}]";
run-2026-05-19-to-2026-05-19-fixmapper-scout;run-2026-05-19-to-2026-05-19-fixmapper-scout__51wruvqfagv0fz9vzksxri4gk;51wruvqfagv0fz9vzksxri4gk;premier-league;2026-05-19;18:30;AFC Bournemouth;Manchester City;true;;0.4.0-xgb-lgbm;ba7b0695ffd29df1;8313966f2a15679e;12161;7;252;3;11485;gpt-4o;true;dupla_total_ft_12;;dupla;total;FT;12;;0.7192481199883249;0.704661;1.4191;0.704661;1.4191;1.35;1.35;0.740741;db:odds;true;;Dupla Chance;12;;-4.87;-4.8708;0.4695;false;;A;1;0;;0.7192481199883249;;1.3903;;1.3903;;1.3442711627805535;1.1675196354673745;;;false;false;true;;0.7192481199883249;0.704661;9508;true;;1;false;false;leg_ev_negative|edge_below_min|ev_below_min;false;"[{""label"":""lambda_total_ft"",""value"":2.512,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.344,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.168,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":0.885,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.5,""kind"":""split"",""n"":10}]";
run-2026-05-19-to-2026-05-19-fixmapper-scout;run-2026-05-19-to-2026-05-19-fixmapper-scout__51wruvqfagv0fz9vzksxri4gk;51wruvqfagv0fz9vzksxri4gk;premier-league;2026-05-19;18:30;AFC Bournemouth;Manchester City;true;;0.4.0-xgb-lgbm;ba7b0695ffd29df1;8313966f2a15679e;12161;7;252;3;11485;gpt-4o;true;dupla_total_ft_x2;;dupla;total;FT;x2;;0.5983961504998623;0.694645;1.4396;0.694645;1.4396;2.27;2.27;0.440529;db:odds;true;;Dupla Chance;X2;;57.68;57.6844;0.4579;false;;A;1;0;;0.5983961504998623;;1.6711;;1.6711;;1.3442711627805535;1.1675196354673745;;;false;true;true;;0.5983961504998623;0.694645;9508;true;;1;true;true;;false;"[{""label"":""lambda_total_ft"",""value"":2.512,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.344,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.168,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":0.885,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.5,""kind"":""split"",""n"":10}]";
run-2026-05-19-to-2026-05-19-fixmapper-scout;run-2026-05-19-to-2026-05-19-fixmapper-scout__51wruvqfagv0fz9vzksxri4gk;51wruvqfagv0fz9vzksxri4gk;premier-league;2026-05-19;18:30;AFC Bournemouth;Manchester City;true;;0.4.0-xgb-lgbm;ba7b0695ffd29df1;8313966f2a15679e;12161;7;252;3;11485;gpt-4o;true;dupla_total_ht_1x;;dupla;total;HT;1x;;0.7603841741119184;0.682519;1.4652;0.682519;1.4652;1.25;1.25;0.8;db:odds;true;;1º Tempo - Dupla Chance;1X;;-14.69;-14.6851;0.4919;false;;A;1;0;;0.7603841741119184;;1.3151;;1.3151;;1.3442711627805535;1.1675196354673745;;;false;false;true;;0.7603841741119184;0.682519;9508;true;;1;false;false;leg_ev_negative|edge_below_min|ev_below_min;false;"[{""label"":""lambda_total_ft"",""value"":2.512,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.344,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.168,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":0.885,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.5,""kind"":""split"",""n"":10}]";
run-2026-05-19-to-2026-05-19-fixmapper-scout;run-2026-05-19-to-2026-05-19-fixmapper-scout__51wruvqfagv0fz9vzksxri4gk;51wruvqfagv0fz9vzksxri4gk;premier-league;2026-05-19;18:30;AFC Bournemouth;Manchester City;true;;0.4.0-xgb-lgbm;ba7b0695ffd29df1;8313966f2a15679e;12161;7;252;3;11485;gpt-4o;true;dupla_total_ht_12;;dupla;total;HT;12;;0.5267761876108676;0.569441;1.7561;0.569441;1.7561;2.45;2.45;0.408163;db:odds;true;;1º Tempo - Dupla Chance;12;;39.51;39.513;0.4695;false;;A;1;0;;0.5267761876108676;;1.8983;;1.8983;;1.3442711627805535;1.1675196354673745;;;false;true;true;;0.5267761876108676;0.569441;9508;true;;1;true;true;;false;"[{""label"":""lambda_total_ft"",""value"":2.512,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.344,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.168,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":0.885,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.5,""kind"":""split"",""n"":10}]";
run-2026-05-19-to-2026-05-19-fixmapper-scout;run-2026-05-19-to-2026-05-19-fixmapper-scout__51wruvqfagv0fz9vzksxri4gk;51wruvqfagv0fz9vzksxri4gk;premier-league;2026-05-19;18:30;AFC Bournemouth;Manchester City;true;;0.4.0-xgb-lgbm;ba7b0695ffd29df1;8313966f2a15679e;12161;7;252;3;11485;gpt-4o;true;dupla_total_ht_x2;;dupla;total;HT;x2;;0.7128396382771427;0.739269;1.3527;0.739269;1.3527;1.07;1.07;0.934579;db:odds;true;;1º Tempo - Dupla Chance;X2;;-20.9;-20.8982;0.4579;false;;A;1;0;;0.7128396382771427;;1.4028;;1.4028;;1.3442711627805535;1.1675196354673745;;;false;false;true;;0.7128396382771427;0.739269;9508;true;;1;false;false;leg_ev_negative|edge_below_min|ev_below_min;false;"[{""label"":""lambda_total_ft"",""value"":2.512,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.344,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.168,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":0.885,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.5,""kind"":""split"",""n"":10}]";
run-2026-05-19-to-2026-05-19-fixmapper-scout;run-2026-05-19-to-2026-05-19-fixmapper-scout__51wruvqfagv0fz9vzksxri4gk;51wruvqfagv0fz9vzksxri4gk;premier-league;2026-05-19;18:30;AFC Bournemouth;Manchester City;true;;0.4.0-xgb-lgbm;ba7b0695ffd29df1;8313966f2a15679e;12161;7;252;3;11485;gpt-4o;true;gols_oddeven_total_ft_par;;gols_oddeven;total;FT;par;;0.5160223858086722;0.504308;1.9829;0.504308;1.9829;;;;db:odds;false;mapped_but_not_offered_by_superbet;;;;;;0.4505;false;;A;1;0;;0.5160223858086722;;1.9379;;1.9379;;1.3442711627805535;1.1675196354673745;;;false;false;true;;0.5160223858086722;0.504308;9508;true;;1;false;false;no_market_odd;false;"[{""label"":""lambda_total_ft"",""value"":2.512,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.344,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.168,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":0.885,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.5,""kind"":""split"",""n"":10}]";
run-2026-05-19-to-2026-05-19-fixmapper-scout;run-2026-05-19-to-2026-05-19-fixmapper-scout__51wruvqfagv0fz9vzksxri4gk;51wruvqfagv0fz9vzksxri4gk;premier-league;2026-05-19;18:30;AFC Bournemouth;Manchester City;true;;0.4.0-xgb-lgbm;ba7b0695ffd29df1;8313966f2a15679e;12161;7;252;3;11485;gpt-4o;true;gols_oddeven_total_ft_impar;;gols_oddeven;total;FT;impar;;0.4839776141913278;0.495692;2.0174;0.495692;2.0174;;;;db:odds;false;mapped_but_not_offered_by_superbet;;;;;;0.4505;false;;A;1;0;;0.4839776141913278;;2.0662;;2.0662;;1.3442711627805535;1.1675196354673745;;;false;false;true;;0.4839776141913278;0.495692;9508;true;;1;false;false;no_market_odd;false;"[{""label"":""lambda_total_ft"",""value"":2.512,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.344,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.168,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":0.885,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.5,""kind"":""split"",""n"":10}]";
run-2026-05-19-to-2026-05-19-fixmapper-scout;run-2026-05-19-to-2026-05-19-fixmapper-scout__51wruvqfagv0fz9vzksxri4gk;51wruvqfagv0fz9vzksxri4gk;premier-league;2026-05-19;18:30;AFC Bournemouth;Manchester City;true;;0.4.0-xgb-lgbm;ba7b0695ffd29df1;8313966f2a15679e;12161;7;252;3;11485;gpt-4o;true;gols_oddeven_total_ht_par;;gols_oddeven;total;HT;par;;0.57622686209524;0.53773;1.8597;0.53773;1.8597;;;;db:odds;false;mapped_but_not_offered_by_superbet;;;;;;0.4505;false;;A;1;0;;0.57622686209524;;1.7354;;1.7354;;1.3442711627805535;1.1675196354673745;;;false;false;true;;0.57622686209524;0.53773;9508;true;;1;false;false;no_market_odd;false;"[{""label"":""lambda_total_ft"",""value"":2.512,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.344,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.168,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":0.885,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.5,""kind"":""split"",""n"":10}]";
run-2026-05-19-to-2026-05-19-fixmapper-scout;run-2026-05-19-to-2026-05-19-fixmapper-scout__51wruvqfagv0fz9vzksxri4gk;51wruvqfagv0fz9vzksxri4gk;premier-league;2026-05-19;18:30;AFC Bournemouth;Manchester City;true;;0.4.0-xgb-lgbm;ba7b0695ffd29df1;8313966f2a15679e;12161;7;252;3;11485;gpt-4o;true;gols_oddeven_total_ht_impar;;gols_oddeven;total;HT;impar;;0.4237731379047243;0.46227;2.1632;0.46227;2.1632;;;;db:odds;false;mapped_but_not_offered_by_superbet;;;;;;0.4505;false;;A;1;0;;0.4237731379047243;;2.3598;;2.3598;;1.3442711627805535;1.1675196354673745;;;false;false;true;;0.4237731379047243;0.46227;9508;true;;1;false;false;no_market_odd;false;"[{""label"":""lambda_total_ft"",""value"":2.512,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.344,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.168,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":0.885,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.5,""kind"":""split"",""n"":10}]";
