liga,family,period,direction,predictions,hit_rate,brier
championship,escanteios_handicap,FT,away_minus_4_5,435,0.09655172413793103,0.6533642502136271
championship,escanteios_handicap,FT,away_plus_1_5,435,0.5195402298850574,0.3291654898442048
championship,escanteios_handicap,FT,away_plus_2_5,435,0.6068965517241379,0.44599291003302577
championship,escanteios_handicap,FT,away_plus_3_5,435,0.6919540229885057,0.5736282792754944
championship,escanteios_handicap,FT,away_plus_4_5,435,0.7793103448275862,0.702781613482132
championship,escanteios_handicap,FT,home_minus_1_5,435,0.4804597701149425,0.24100581047715944
championship,escanteios_handicap,FT,home_minus_2_5,435,0.3931034482758621,0.232936316368912
championship,escanteios_handicap,FT,home_minus_3_5,435,0.3080459770114943,0.2107852352415203
championship,escanteios_handicap,FT,home_minus_4_5,435,0.2206896551724138,0.1711829402997269
championship,escanteios_handicap,FT,home_plus_1_5,435,0.7494252873563219,0.18391015865696372
championship,escanteios_handicap,FT,home_plus_2_5,435,0.7977011494252874,0.16034989380805464
championship,escanteios_handicap,FT,home_plus_3_5,435,0.8528735632183908,0.12725152702320675
championship,escanteios_handicap,FT,home_plus_4_5,435,0.903448275862069,0.08768196426178657
championship,escanteios_handicap,HT,away_minus_1_5,435,0.21379310344827587,0.3994585832138346
championship,escanteios_handicap,HT,away_minus_2_5,435,0.1310344827586207,0.616645094213319
championship,escanteios_handicap,HT,away_plus_1_5,435,0.6367816091954023,0.4401361786991199
championship,escanteios_handicap,HT,away_plus_2_5,435,0.735632183908046,0.6246952977784378
championship,escanteios_handicap,HT,home_minus_1_5,435,0.3632183908045977,0.22619443530665875
championship,escanteios_handicap,HT,home_minus_2_5,435,0.26436781609195403,0.20106196576086935
championship,escanteios_handicap,HT,home_plus_1_5,435,0.7862068965517242,0.16412654472964178
championship,escanteios_handicap,HT,home_plus_2_5,435,0.8689655172413793,0.11480039324376441
championship,escanteios_oddeven,FT,impar,435,0.47586206896551725,0.24999999426196604
championship,escanteios_oddeven,FT,par,435,0.5241379310344828,0.24999999427806316
championship,escanteios_oddeven,HT,impar,435,0.5172413793103449,0.2500182915442655
championship,escanteios_oddeven,HT,par,435,0.4827586206896552,0.2500182915442656
championship,faltas,FT,over,6090,0.4095238095238095,0.1921866118026639
championship,faltas,FT,under,6090,0.5904761904761905,0.1921866118026639
championship,gols,2T,over,1740,0.34597701149425286,0.1544644836995537
championship,gols,2T,under,1740,0.6540229885057471,0.1544644836995537
championship,gols,FT,over,6960,0.3254310344827586,0.13063693372215332
championship,gols,FT,under,6960,0.6745689655172413,0.13063693372215332
championship,gols,HT,over,3480,0.2991379310344828,0.16843966682975792
championship,gols,HT,under,3480,0.7008620689655173,0.16843966682975792
championship,gols_oddeven,FT,impar,435,0.4896551724137931,0.24984392784599976
championship,gols_oddeven,FT,par,435,0.5103448275862069,0.24984392785276538
championship,gols_oddeven,HT,impar,435,0.42298850574712643,0.24523749972246264
championship,gols_oddeven,HT,par,435,0.5770114942528736,0.24523749972435954
championship,impedimentos,FT,over,4350,0.48137931034482756,0.20840611103547318
championship,impedimentos,FT,under,4350,0.5186206896551724,0.20840611103547318
la-liga,1x2,FT,away,1728,0.28414351851851855,0.19317079261012218
la-liga,1x2,FT,draw,1728,0.25752314814814814,0.1894523953979414
la-liga,1x2,FT,home,1728,0.4583333333333333,0.23327694978583333
la-liga,1x2,HT,away,1728,0.22453703703703703,0.17496304163055476
la-liga,1x2,HT,draw,1728,0.4380787037037037,0.24613040321637955
la-liga,1x2,HT,home,1728,0.33738425925925924,0.21948649668152334
la-liga,btts,FT,nao,1728,0.4791666666666667,0.2601851901048985
la-liga,btts,FT,sim,1728,0.5208333333333334,0.2601851901048985
la-liga,btts,HT,nao,1728,0.8119212962962963,0.15522596934937705
la-liga,btts,HT,sim,1728,0.1880787037037037,0.15522596934937705
la-liga,cartoes,FT,over,25920,0.5746913580246914,0.1787180909845818
la-liga,cartoes,FT,under,25920,0.42530864197530865,0.1787180909845818
la-liga,cartoes,HT,over,13824,0.3949652777777778,0.1909544814799922
la-liga,cartoes,HT,under,13824,0.6050347222222222,0.1909544814799922
la-liga,cartoes_1x2,FT,away,1728,0.4357638888888889,0.24546305193826493
la-liga,cartoes_1x2,FT,draw,1728,0.19849537037037038,0.1587967822924099
la-liga,cartoes_1x2,FT,home,1728,0.36574074074074076,0.23090991939075045
la-liga,chutes,FT,over,39744,0.444368961352657,0.19396233740192093
la-liga,chutes,FT,under,39744,0.555631038647343,0.19396233740192093
la-liga,chutes,HT,over,22464,0.5264868233618234,0.2186711969965914
la-liga,chutes,HT,under,22464,0.47351317663817666,0.2186711969965914
la-liga,chutes_1x2,FT,away,1728,0.32349537037037035,0.20036192607281797
la-liga,chutes_1x2,FT,draw,1728,0.05381944444444445,0.05065519520682064
la-liga,chutes_1x2,FT,home,1728,0.6226851851851852,0.2107998087179517
la-liga,chutes_1x2,HT,away,1728,0.3275462962962963,0.2065063419701686
la-liga,chutes_1x2,HT,draw,1728,0.08043981481481481,0.07473454549033727
la-liga,chutes_1x2,HT,home,1728,0.5920138888888888,0.22492568538515026
la-liga,chutes_alvo,FT,over,29376,0.4016884531590414,0.19503157262421292
la-liga,chutes_alvo,FT,under,29376,0.5983115468409586,0.19503157262421292
la-liga,chutes_alvo,HT,over,20736,0.43267746913580246,0.18917716518787636
la-liga,chutes_alvo,HT,under,20736,0.5673225308641975,0.18917716518787636
la-liga,chutes_alvo_1x2,FT,away,1728,0.3142361111111111,0.2287006793407754
la-liga,chutes_alvo_1x2,FT,draw,1728,0.12268518518518519,0.10801239552555322
la-liga,chutes_alvo_1x2,FT,home,1728,0.5630787037037037,0.26396292582940867
la-liga,chutes_alvo_1x2,HT,away,1728,0.2986111111111111,0.2167762982429751
la-liga,chutes_alvo_1x2,HT,draw,1728,0.1996527777777778,0.16076918766540682
la-liga,chutes_alvo_1x2,HT,home,1728,0.5017361111111112,0.26378190670083945
la-liga,dupla,FT,12,1728,0.7424768518518519,0.18945239540165543
la-liga,dupla,FT,1x,1728,0.7158564814814815,0.19317079260391132
la-liga,dupla,FT,x2,1728,0.5416666666666666,0.23327694978833016
la-liga,dupla,HT,12,1728,0.5619212962962963,0.24613040321194146
la-liga,dupla,HT,1x,1728,0.7754629629629629,0.1749630416276077
la-liga,dupla,HT,x2,1728,0.6626157407407407,0.2194864966889085
la-liga,escanteios,FT,over,34560,0.39936342592592594,0.18565075199086756
la-liga,escanteios,FT,under,34560,0.6006365740740741,0.18565075199086756
la-liga,escanteios,HT,over,25920,0.44591049382716047,0.17818367376324973
la-liga,escanteios,HT,under,25920,0.5540895061728395,0.17818367376324973
la-liga,escanteios_1x2,FT,away,1728,0.3304398148148148,0.21552506011454794
la-liga,escanteios_1x2,FT,draw,1728,0.10300925925925926,0.09230228020180903
la-liga,escanteios_1x2,FT,home,1728,0.5665509259259259,0.2368235977757722
la-liga,escanteios_1x2,HT,away,1728,0.3315972222222222,0.21374453485699652
la-liga,escanteios_1x2,HT,draw,1728,0.14930555555555555,0.12954436852073356
la-liga,escanteios_1x2,HT,home,1728,0.5190972222222222,0.24090609939628516
la-liga,escanteios_handicap,FT,away_minus_1_5,1728,0.25405092592592593,0.27618254407057885
la-liga,escanteios_handicap,FT,away_minus_2_5,1728,0.17997685185185186,0.3876617599487421
la-liga,escanteios_handicap,FT,away_minus_3_5,1728,0.12268518518518519,0.5302977728906481
la-liga,escanteios_handicap,FT,away_minus_4_5,1728,0.078125,0.6733279552844834
la-liga,escanteios_handicap,FT,away_plus_1_5,1728,0.5335648148148148,0.3457180392156946
la-liga,escanteios_handicap,FT,away_plus_2_5,1728,0.6313657407407407,0.4756146074111982
la-liga,escanteios_handicap,FT,away_plus_3_5,1728,0.7152777777777778,0.6075628404090863
la-liga,escanteios_handicap,FT,away_plus_4_5,1728,0.7829861111111112,0.718098585792787
la-liga,escanteios_handicap,FT,home_minus_1_5,1728,0.4664351851851852,0.2406519536138673
la-liga,escanteios_handicap,FT,home_minus_2_5,1728,0.36863425925925924,0.22485062884583137
la-liga,escanteios_handicap,FT,home_minus_3_5,1728,0.2847222222222222,0.19806698551862703
la-liga,escanteios_handicap,FT,home_minus_4_5,1728,0.2170138888888889,0.16665151615785134
la-liga,escanteios_handicap,FT,home_plus_1_5,1728,0.7459490740740741,0.18621888193511593
la-liga,escanteios_handicap,FT,home_plus_2_5,1728,0.8200231481481481,0.14504359952138468
la-liga,escanteios_handicap,FT,home_plus_3_5,1728,0.8773148148148148,0.10668857998108637
la-liga,escanteios_handicap,FT,home_plus_4_5,1728,0.921875,0.0724936082550887
la-liga,escanteios_handicap,HT,away_minus_1_5,1728,0.2019675925925926,0.4091572947665
la-liga,escanteios_handicap,HT,away_minus_2_5,1728,0.1076388888888889,0.6427098248647715
la-liga,escanteios_handicap,HT,away_plus_1_5,1728,0.6325231481481481,0.4515521559376068
la-liga,escanteios_handicap,HT,away_plus_2_5,1728,0.7690972222222222,0.667884072186687
la-liga,escanteios_handicap,HT,home_minus_1_5,1728,0.36747685185185186,0.22765769803252953
la-liga,escanteios_handicap,HT,home_minus_2_5,1728,0.2309027777777778,0.17698715579138163
la-liga,escanteios_handicap,HT,home_plus_1_5,1728,0.7980324074074074,0.1576915171757047
la-liga,escanteios_handicap,HT,home_plus_2_5,1728,0.8923611111111112,0.09598743018956546
la-liga,escanteios_oddeven,FT,impar,1728,0.4930555555555556,0.2499999966473866
la-liga,escanteios_oddeven,FT,par,1728,0.5069444444444444,0.2499999966462894
la-liga,escanteios_oddeven,HT,impar,1728,0.5040509259259259,0.2500064487051688
la-liga,escanteios_oddeven,HT,par,1728,0.49594907407407407,0.2500064487051688
la-liga,faltas,FT,over,24192,0.6283482142857143,0.18328410138849702
la-liga,faltas,FT,under,24192,0.3716517857142857,0.18328410138849702
la-liga,gols,2T,over,6912,0.3609664351851852,0.15746339767333917
la-liga,gols,2T,under,6912,0.6390335648148148,0.15746339767333917
la-liga,gols,FT,over,27648,0.32407407407407407,0.13074243962991053
la-liga,gols,FT,under,27648,0.6759259259259259,0.13074243962991053
la-liga,gols,HT,over,13824,0.2795138888888889,0.15712154531214415
la-liga,gols,HT,under,13824,0.7204861111111112,0.15712154531214415
la-liga,gols_oddeven,FT,impar,1728,0.5190972222222222,0.2503945443717732
la-liga,gols_oddeven,FT,par,1728,0.4809027777777778,0.250394544368281
la-liga,gols_oddeven,HT,impar,1728,0.44733796296296297,0.24824528126949832
la-liga,gols_oddeven,HT,par,1728,0.5526620370370371,0.24824528126919063
la-liga,impedimentos,FT,over,17280,0.5328703703703703,0.22086136844549625
la-liga,impedimentos,FT,under,17280,0.4671296296296296,0.22086136844549625
la-liga-2,1x2,FT,away,323,0.30030959752321984,0.21300923800283145
la-liga-2,1x2,FT,draw,323,0.23529411764705882,0.182501036318861
la-liga-2,1x2,FT,home,323,0.46439628482972134,0.25158674379597334
la-liga-2,1x2,HT,away,323,0.23219814241486067,0.18754583093902005
la-liga-2,1x2,HT,draw,323,0.47058823529411764,0.25205523944213853
la-liga-2,1x2,HT,home,323,0.29721362229102166,0.2073468974964515
la-liga-2,btts,FT,nao,323,0.42724458204334365,0.26799447638935725
la-liga-2,btts,FT,sim,323,0.5727554179566563,0.26799447638935725
la-liga-2,btts,HT,nao,323,0.7585139318885449,0.19427061284975602
la-liga-2,btts,HT,sim,323,0.24148606811145512,0.19427061284975602
la-liga-2,cartoes,FT,over,4845,0.6439628482972136,0.17956663363689027
la-liga-2,cartoes,FT,under,4845,0.3560371517027864,0.17956663363689027
la-liga-2,cartoes,HT,over,2584,0.45278637770897834,0.20145659586360634
la-liga-2,cartoes,HT,under,2584,0.5472136222910217,0.20145659586360634
la-liga-2,cartoes_1x2,FT,away,323,0.44891640866873067,0.257002230179187
la-liga-2,cartoes_1x2,FT,draw,323,0.14241486068111456,0.12363191411881164
la-liga-2,cartoes_1x2,FT,home,323,0.4086687306501548,0.25653065213890325
la-liga-2,chutes,FT,over,7429,0.5024902409476376,0.199594848304359
la-liga-2,chutes,FT,under,7429,0.4975097590523624,0.199594848304359
la-liga-2,chutes,HT,over,4199,0.5739461776613479,0.21992365393799507
la-liga-2,chutes,HT,under,4199,0.4260538223386521,0.21992365393799507
la-liga-2,chutes_1x2,FT,away,323,0.29721362229102166,0.19188613736240187
la-liga-2,chutes_1x2,FT,draw,323,0.07120743034055728,0.06710954492529073
la-liga-2,chutes_1x2,FT,home,323,0.631578947368421,0.22244184788616728
la-liga-2,chutes_1x2,HT,away,323,0.3188854489164087,0.21273664549305984
la-liga-2,chutes_1x2,HT,draw,323,0.09597523219814241,0.08671426016000722
la-liga-2,chutes_1x2,HT,home,323,0.5851393188854489,0.2377511506354069
la-liga-2,chutes_alvo,FT,over,5491,0.44163176106355856,0.2043539591693184
la-liga-2,chutes_alvo,FT,under,5491,0.5583682389364415,0.2043539591693184
la-liga-2,chutes_alvo,HT,over,3876,0.47084623323013414,0.19435966492686457
la-liga-2,chutes_alvo,HT,under,3876,0.5291537667698658,0.19435966492686457
la-liga-2,chutes_alvo_1x2,FT,away,323,0.28792569659442724,0.22527182500653953
la-liga-2,chutes_alvo_1x2,FT,draw,323,0.12693498452012383,0.11095295102223017
la-liga-2,chutes_alvo_1x2,FT,home,323,0.5851393188854489,0.26673715824451366
la-liga-2,chutes_alvo_1x2,HT,away,323,0.3281733746130031,0.22382423623848946
la-liga-2,chutes_alvo_1x2,HT,draw,323,0.17647058823529413,0.1479865446170781
la-liga-2,chutes_alvo_1x2,HT,home,323,0.4953560371517028,0.26193374195240254
la-liga-2,dupla,FT,12,323,0.7647058823529411,0.18250103632334974
la-liga-2,dupla,FT,1x,323,0.6996904024767802,0.21300923800734217
la-liga-2,dupla,FT,x2,323,0.5356037151702786,0.2515867437869738
la-liga-2,dupla,HT,12,323,0.5294117647058824,0.2520552394435203
la-liga-2,dupla,HT,1x,323,0.7678018575851393,0.18754583093911273
la-liga-2,dupla,HT,x2,323,0.7027863777089783,0.20734689749497703
la-liga-2,escanteios,FT,over,6460,0.408359133126935,0.1960473292836869
la-liga-2,escanteios,FT,under,6460,0.591640866873065,0.1960473292836869
la-liga-2,escanteios,HT,over,4845,0.43839009287925695,0.18217248812373066
la-liga-2,escanteios,HT,under,4845,0.561609907120743,0.18217248812373066
la-liga-2,escanteios_1x2,FT,away,323,0.33126934984520123,0.22649734462748805
la-liga-2,escanteios_1x2,FT,draw,323,0.1393188854489164,0.12012089630775069
la-liga-2,escanteios_1x2,FT,home,323,0.5294117647058824,0.26155865538909645
la-liga-2,escanteios_1x2,HT,away,323,0.29721362229102166,0.21055651887924504
la-liga-2,escanteios_1x2,HT,draw,323,0.17337461300309598,0.14410614134461155
la-liga-2,escanteios_1x2,HT,home,323,0.5294117647058824,0.25395945528605524
la-liga-2,escanteios_handicap,FT,away_minus_1_5,323,0.25386996904024767,0.29249361096314663
la-liga-2,escanteios_handicap,FT,away_minus_2_5,323,0.17027863777089783,0.40310225850664133
la-liga-2,escanteios_handicap,FT,away_minus_3_5,323,0.12074303405572756,0.5363970810255253
la-liga-2,escanteios_handicap,FT,away_minus_4_5,323,0.06811145510835913,0.6822442732181071
la-liga-2,escanteios_handicap,FT,away_plus_1_5,323,0.5696594427244582,0.3748213825709848
la-liga-2,escanteios_handicap,FT,away_plus_2_5,323,0.6470588235294118,0.49380312932028847
la-liga-2,escanteios_handicap,FT,away_plus_3_5,323,0.7244582043343654,0.6157810971119841
la-liga-2,escanteios_handicap,FT,away_plus_4_5,323,0.8111455108359134,0.7397897664165232
la-liga-2,escanteios_handicap,FT,home_minus_1_5,323,0.43034055727554177,0.260206439500679
la-liga-2,escanteios_handicap,FT,home_minus_2_5,323,0.35294117647058826,0.24921655583054084
la-liga-2,escanteios_handicap,FT,home_minus_3_5,323,0.2755417956656347,0.21547694793084787
la-liga-2,escanteios_handicap,FT,home_minus_4_5,323,0.18885448916408668,0.16287813401972492
la-liga-2,escanteios_handicap,FT,home_plus_1_5,323,0.7461300309597523,0.1894327521725668
la-liga-2,escanteios_handicap,FT,home_plus_2_5,323,0.8297213622291022,0.13936404656310902
la-liga-2,escanteios_handicap,FT,home_plus_3_5,323,0.8792569659442725,0.10109782289925359
la-liga-2,escanteios_handicap,FT,home_plus_4_5,323,0.9318885448916409,0.061472759261344864
la-liga-2,escanteios_handicap,HT,away_minus_1_5,323,0.17956656346749225,0.4315393925123229
la-liga-2,escanteios_handicap,HT,away_minus_2_5,323,0.08978328173374613,0.6603204247616128
la-liga-2,escanteios_handicap,HT,away_plus_1_5,323,0.653250773993808,0.4709269681384106
la-liga-2,escanteios_handicap,HT,away_plus_2_5,323,0.7925696594427245,0.6881322650371123
la-liga-2,escanteios_handicap,HT,home_minus_1_5,323,0.34674922600619196,0.23576897019992177
la-liga-2,escanteios_handicap,HT,home_minus_2_5,323,0.20743034055727555,0.1706055793817785
la-liga-2,escanteios_handicap,HT,home_plus_1_5,323,0.8204334365325078,0.14561132051652692
la-liga-2,escanteios_handicap,HT,home_plus_2_5,323,0.9102167182662538,0.08075638066711958
la-liga-2,escanteios_oddeven,FT,impar,323,0.43653250773993807,0.24999999812235493
la-liga-2,escanteios_oddeven,FT,par,323,0.5634674922600619,0.24999999814132237
la-liga-2,escanteios_oddeven,HT,impar,323,0.47987616099071206,0.2499778610421031
la-liga-2,escanteios_oddeven,HT,par,323,0.5201238390092879,0.24997786104210315
la-liga-2,faltas,FT,over,4522,0.673374613003096,0.17529131284106092
la-liga-2,faltas,FT,under,4522,0.326625386996904,0.17529131284106092
la-liga-2,gols,2T,over,1292,0.3653250773993808,0.16279201297553497
la-liga-2,gols,2T,under,1292,0.6346749226006192,0.16279201297553497
la-liga-2,gols,FT,over,5168,0.33475232198142413,0.14017552677890052
la-liga-2,gols,FT,under,5168,0.6652476780185759,0.14017552677890052
la-liga-2,gols,HT,over,2584,0.2945046439628483,0.16656482257220478
la-liga-2,gols,HT,under,2584,0.7054953560371517,0.16656482257220478
la-liga-2,gols_oddeven,FT,impar,323,0.5325077399380805,0.25220656974359856
la-liga-2,gols_oddeven,FT,par,323,0.4674922600619195,0.2522065697399893
la-liga-2,gols_oddeven,HT,impar,323,0.4086687306501548,0.2426142592046361
la-liga-2,gols_oddeven,HT,par,323,0.5913312693498453,0.24261425921274204
la-liga-2,impedimentos,FT,over,3230,0.5368421052631579,0.2087520328167665
la-liga-2,impedimentos,FT,under,3230,0.4631578947368421,0.2087520328167665
liga-mx,1x2,FT,away,239,0.25523012552301255,0.19243956270240656
liga-mx,1x2,FT,draw,239,0.25523012552301255,0.19896524594783185
liga-mx,1x2,FT,home,239,0.4895397489539749,0.2661774245063447
liga-mx,1x2,HT,away,239,0.17573221757322174,0.1451217148892698
liga-mx,1x2,HT,draw,239,0.401673640167364,0.24475737283315865
liga-mx,1x2,HT,home,239,0.4225941422594142,0.25212300423871364
liga-mx,btts,FT,nao,239,0.39330543933054396,0.26691013056212526
liga-mx,btts,FT,sim,239,0.606694560669456,0.26691013056212526
liga-mx,btts,HT,nao,239,0.7573221757322176,0.19261911543350627
liga-mx,btts,HT,sim,239,0.24267782426778242,0.19261911543350627
liga-mx,cartoes,FT,over,3585,0.5735006973500697,0.1904707122038024
liga-mx,cartoes,FT,under,3585,0.42649930264993025,0.1904707122038024
liga-mx,cartoes,HT,over,1912,0.4356694560669456,0.20853327743478497
liga-mx,cartoes,HT,under,1912,0.5643305439330544,0.20853327743478497
liga-mx,cartoes_1x2,FT,away,239,0.4225941422594142,0.24893187814401604
liga-mx,cartoes_1x2,FT,draw,239,0.1799163179916318,0.14853560626140672
liga-mx,cartoes_1x2,FT,home,239,0.39748953974895396,0.2451726743341758
liga-mx,chutes,FT,over,5497,0.571584500636711,0.2342086962366933
liga-mx,chutes,FT,under,5497,0.42841549936328904,0.2342086962366933
liga-mx,chutes,HT,over,3107,0.6214998390730608,0.22913465156479432
liga-mx,chutes,HT,under,3107,0.37850016092693917,0.22913465156479432
liga-mx,chutes_1x2,FT,away,239,0.3891213389121339,0.2138525208057333
liga-mx,chutes_1x2,FT,draw,239,0.04184100418410042,0.041174754441325755
liga-mx,chutes_1x2,FT,home,239,0.5690376569037657,0.2288079408377747
liga-mx,chutes_1x2,HT,away,239,0.34309623430962344,0.20624598362983831
liga-mx,chutes_1x2,HT,draw,239,0.0794979079497908,0.07304412678046705
liga-mx,chutes_1x2,HT,home,239,0.5774058577405857,0.22074038870695037
liga-mx,chutes_alvo,FT,over,4063,0.4654196406596111,0.20073297966453585
liga-mx,chutes_alvo,FT,under,4063,0.5345803593403888,0.20073297966453585
liga-mx,chutes_alvo,HT,over,2868,0.4905857740585774,0.20193374308098094
liga-mx,chutes_alvo,HT,under,2868,0.5094142259414226,0.20193374308098094
liga-mx,chutes_alvo_1x2,FT,away,239,0.35564853556485354,0.23504851542156222
liga-mx,chutes_alvo_1x2,FT,draw,239,0.11297071129707113,0.10069502555755207
liga-mx,chutes_alvo_1x2,FT,home,239,0.5313807531380753,0.25881364170867827
liga-mx,chutes_alvo_1x2,HT,away,239,0.3138075313807531,0.22115432331600773
liga-mx,chutes_alvo_1x2,HT,draw,239,0.1799163179916318,0.14929277958109452
liga-mx,chutes_alvo_1x2,HT,home,239,0.5062761506276151,0.26353390747872363
liga-mx,dupla,FT,12,239,0.7447698744769874,0.19896524594829362
liga-mx,dupla,FT,1x,239,0.7447698744769874,0.19243956270546594
liga-mx,dupla,FT,x2,239,0.5104602510460251,0.2661774245028235
liga-mx,dupla,HT,12,239,0.5983263598326359,0.2447573728293058
liga-mx,dupla,HT,1x,239,0.8242677824267782,0.14512171488380735
liga-mx,dupla,HT,x2,239,0.5774058577405857,0.25212300424802897
liga-mx,escanteios,FT,over,4780,0.39644351464435146,0.20850992108270364
liga-mx,escanteios,FT,under,4780,0.6035564853556485,0.20850992108270364
liga-mx,escanteios,HT,over,3585,0.44295676429567643,0.19122450788848927
liga-mx,escanteios,HT,under,3585,0.5570432357043236,0.19122450788848927
liga-mx,escanteios_1x2,FT,away,239,0.41422594142259417,0.22578821089012624
liga-mx,escanteios_1x2,FT,draw,239,0.07531380753138076,0.07153010920905607
liga-mx,escanteios_1x2,FT,home,239,0.5104602510460251,0.2396741477408602
liga-mx,escanteios_1x2,HT,away,239,0.4225941422594142,0.23905624410463658
liga-mx,escanteios_1x2,HT,draw,239,0.12133891213389121,0.11449892499686455
liga-mx,escanteios_1x2,HT,home,239,0.4560669456066946,0.24436740015663683
liga-mx,escanteios_handicap,FT,away_minus_1_5,239,0.33472803347280333,0.2958166495334259
liga-mx,escanteios_handicap,FT,away_minus_2_5,239,0.2594142259414226,0.41102291483621617
liga-mx,escanteios_handicap,FT,away_minus_3_5,239,0.1799163179916318,0.5545145535244762
liga-mx,escanteios_handicap,FT,away_minus_4_5,239,0.12552301255230125,0.6870623851956069
liga-mx,escanteios_handicap,FT,away_plus_1_5,239,0.5690376569037657,0.3259708783420046
liga-mx,escanteios_handicap,FT,away_plus_2_5,239,0.6443514644351465,0.44207970055258533
liga-mx,escanteios_handicap,FT,away_plus_3_5,239,0.7615062761506276,0.6079674002527236
liga-mx,escanteios_handicap,FT,away_plus_4_5,239,0.8200836820083682,0.721962028761425
liga-mx,escanteios_handicap,FT,home_minus_1_5,239,0.4309623430962343,0.23698663006246667
liga-mx,escanteios_handicap,FT,home_minus_2_5,239,0.35564853556485354,0.22457342363339997
liga-mx,escanteios_handicap,FT,home_minus_3_5,239,0.2384937238493724,0.18274931212107706
liga-mx,escanteios_handicap,FT,home_minus_4_5,239,0.1799163179916318,0.14860996423694842
liga-mx,escanteios_handicap,FT,home_plus_1_5,239,0.6652719665271967,0.21631735402194638
liga-mx,escanteios_handicap,FT,home_plus_2_5,239,0.7405857740585774,0.19316723946109646
liga-mx,escanteios_handicap,FT,home_plus_3_5,239,0.8200836820083682,0.14770578848074234
liga-mx,escanteios_handicap,FT,home_plus_4_5,239,0.8744769874476988,0.1121070558948387
liga-mx,escanteios_handicap,HT,away_minus_1_5,239,0.26778242677824265,0.41779088502933
liga-mx,escanteios_handicap,HT,away_minus_2_5,239,0.14225941422594143,0.6521593008865276
liga-mx,escanteios_handicap,HT,away_plus_1_5,239,0.6903765690376569,0.46131897014927264
liga-mx,escanteios_handicap,HT,away_plus_2_5,239,0.8242677824267782,0.6909101199443176
liga-mx,escanteios_handicap,HT,home_minus_1_5,239,0.30962343096234307,0.21809862947688707
liga-mx,escanteios_handicap,HT,home_minus_2_5,239,0.17573221757322174,0.14714495364181396
liga-mx,escanteios_handicap,HT,home_plus_1_5,239,0.7322175732217573,0.19859364862348433
liga-mx,escanteios_handicap,HT,home_plus_2_5,239,0.8577405857740585,0.12431866296133084
liga-mx,escanteios_oddeven,FT,impar,239,0.5439330543933054,0.24999995349952248
liga-mx,escanteios_oddeven,FT,par,239,0.4560669456066946,0.24999995347098744
liga-mx,escanteios_oddeven,HT,impar,239,0.5271966527196653,0.25002340435257936
liga-mx,escanteios_oddeven,HT,par,239,0.47280334728033474,0.25002340435257936
liga-mx,faltas,FT,over,3346,0.6120741183502689,0.20024772778502117
liga-mx,faltas,FT,under,3346,0.387925881649731,0.20024772778502117
liga-mx,gols,2T,over,956,0.37552301255230125,0.1831040639551814
liga-mx,gols,2T,under,956,0.6244769874476988,0.1831040639551814
liga-mx,gols,FT,over,3824,0.3569560669456067,0.146707561211087
liga-mx,gols,FT,under,3824,0.6430439330543933,0.146707561211087
liga-mx,gols,HT,over,1912,0.321652719665272,0.17357294460324027
liga-mx,gols,HT,under,1912,0.678347280334728,0.17357294460324027
liga-mx,gols_oddeven,FT,impar,239,0.49372384937238495,0.2510864618833938
liga-mx,gols_oddeven,FT,par,239,0.5062761506276151,0.25108646188086386
liga-mx,gols_oddeven,HT,impar,239,0.46443514644351463,0.24838379362317523
liga-mx,gols_oddeven,HT,par,239,0.5355648535564853,0.24838379361494295
liga-mx,impedimentos,FT,over,2390,0.40543933054393305,0.19834102573874668
liga-mx,impedimentos,FT,under,2390,0.5945606694560669,0.19834102573874668
ligue-1,1x2,FT,away,1520,0.325,0.20883116953427946
ligue-1,1x2,FT,draw,1520,0.2388157894736842,0.18100496493670554
ligue-1,1x2,FT,home,1520,0.4361842105263158,0.23291678133549476
ligue-1,1x2,HT,away,1520,0.2723684210526316,0.19456682784874868
ligue-1,1x2,HT,draw,1520,0.39473684210526316,0.24391201095770615
ligue-1,1x2,HT,home,1520,0.33289473684210524,0.21593769846725397
ligue-1,btts,FT,nao,1520,0.45394736842105265,0.2571562130325839
ligue-1,btts,FT,sim,1520,0.5460526315789473,0.2571562130325839
ligue-1,btts,HT,nao,1520,0.7921052631578948,0.1673698175526225
ligue-1,btts,HT,sim,1520,0.20789473684210527,0.1673698175526225
ligue-1,cartoes,FT,over,22800,0.4683771929824561,0.1711399308843621
ligue-1,cartoes,FT,under,22800,0.5316228070175438,0.1711399308843621
ligue-1,cartoes,HT,over,12160,0.36225328947368424,0.19334614112665668
ligue-1,cartoes,HT,under,12160,0.6377467105263158,0.19334614112665668
ligue-1,cartoes_1x2,FT,away,1520,0.44473684210526315,0.24710783786795798
ligue-1,cartoes_1x2,FT,draw,1520,0.23355263157894737,0.17862667287109968
ligue-1,cartoes_1x2,FT,home,1520,0.32171052631578945,0.22188483532332176
ligue-1,chutes,FT,over,34960,0.46933638443935927,0.2000769834474365
ligue-1,chutes,FT,under,34960,0.5306636155606407,0.2000769834474365
ligue-1,chutes,HT,over,19760,0.5628036437246964,0.21989851418116121
ligue-1,chutes,HT,under,19760,0.4371963562753036,0.21989851418116121
ligue-1,chutes_1x2,FT,away,1520,0.36907894736842106,0.21296051009024392
ligue-1,chutes_1x2,FT,draw,1520,0.04802631578947368,0.046109488944692675
ligue-1,chutes_1x2,FT,home,1520,0.5828947368421052,0.21758016462873433
