batch_run_id;prediction_run_id;external_id;liga;date;hora;home;away;certified_match;warnings;model_b_version;signature_hash;model_b_artifacts_hash;latency_ms;engine_a_ms;engine_b_ms;curinga_ms;scout_ms;scout_provider;scout_web_context;market_key;ev_rank;family;scope;period;direction;line;fair_prob_raw;fair_prob;fair_odd;fair_prob_curinga_final;odd_final_curinga;market_odd;odd_real;implied_prob_real;odd_source;odd_found;odd_reason;odd_mercado;odd_selecao;odd_linha;edge_pct;expected_value_pct;confidence;certified_slot;source;engine;weight_a;weight_b;weight_source;fair_prob_a;fair_prob_b;pred_odd_motor_a;pred_odd_motor_b;fair_odd_a;fair_odd_b;lambda_home;lambda_away;lambda_total;divergence_pp;divergence_flag;phantom_edge_flag;isotonic_applied;isotonic_reason;isotonic_p_before;isotonic_p_after;isotonic_n_samples;calib_applied;calib_reason;qg_confidence;market_gate_pass;rank_eligible;market_gate_reasons;evidence_engine_b_available;evidence_drivers;evidence_notes
run-2026-05-19-to-2026-05-19-restart-normaliz;run-2026-05-19-to-2026-05-19-restart-normaliz__51wruvqfagv0fz9vzksxri4gk;51wruvqfagv0fz9vzksxri4gk;premier-league;2026-05-19;18:30;AFC Bournemouth;Manchester City;true;;0.4.0-xgb-lgbm;dbb714f7cb6cc422;8313966f2a15679e;563;5;75;3;;;false;defesas_home_ft_over_1_5;;defesas;home;FT;over;1.5;0.6088226057768384;0.6088226057768384;1.6425145691231875;0.6088226057768384;1.6425;;;;db:odds;false;mapped_but_not_offered_by_superbet;;;;;;0.5823;false;;A;1;0;;0.6088226057768384;;1.6425;;1.6425;;2.0555555555555554;2.611111111111111;2.0555555555555554;;false;false;false;no_model;;;;false;no_samples;1;false;false;no_market_odd;false;"[{""label"":""lambda_total_ft"",""value"":4.667,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":2.056,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":2.611,""kind"":""engine_a_input""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.5,""kind"":""split"",""n"":10},{""label"":""away_recent_avg_gf"",""value"":2.1,""kind"":""split"",""n"":10}]";
run-2026-05-19-to-2026-05-19-restart-normaliz;run-2026-05-19-to-2026-05-19-restart-normaliz__51wruvqfagv0fz9vzksxri4gk;51wruvqfagv0fz9vzksxri4gk;premier-league;2026-05-19;18:30;AFC Bournemouth;Manchester City;true;;0.4.0-xgb-lgbm;dbb714f7cb6cc422;8313966f2a15679e;563;5;75;3;;;false;defesas_home_ft_under_1_5;;defesas;home;FT;under;1.5;0.39117739422316156;0.39117739422316156;2.556384941379085;0.39117739422316156;2.5564;;;;db:odds;false;mapped_but_not_offered_by_superbet;;;;;;0.5823;false;;A;1;0;;0.39117739422316156;;2.5564;;2.5564;;2.0555555555555554;2.611111111111111;2.0555555555555554;;false;false;false;no_model;;;;false;no_samples;1;false;false;no_market_odd;false;"[{""label"":""lambda_total_ft"",""value"":4.667,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":2.056,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":2.611,""kind"":""engine_a_input""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.5,""kind"":""split"",""n"":10},{""label"":""away_recent_avg_gf"",""value"":2.1,""kind"":""split"",""n"":10}]";
run-2026-05-19-to-2026-05-19-restart-normaliz;run-2026-05-19-to-2026-05-19-restart-normaliz__51wruvqfagv0fz9vzksxri4gk;51wruvqfagv0fz9vzksxri4gk;premier-league;2026-05-19;18:30;AFC Bournemouth;Manchester City;true;;0.4.0-xgb-lgbm;dbb714f7cb6cc422;8313966f2a15679e;563;5;75;3;;;false;defesas_home_ft_over_2_5;;defesas;home;FT;over;2.5;0.3383570236094102;0.3383570236094102;2.9554580819175538;0.3383570236094102;2.9555;;;;db:odds;false;mapped_but_not_offered_by_superbet;;;;;;0.5823;false;;A;1;0;;0.3383570236094102;;2.9555;;2.9555;;2.0555555555555554;2.611111111111111;2.0555555555555554;;false;false;false;no_model;;;;false;no_samples;1;false;false;no_market_odd;false;"[{""label"":""lambda_total_ft"",""value"":4.667,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":2.056,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":2.611,""kind"":""engine_a_input""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.5,""kind"":""split"",""n"":10},{""label"":""away_recent_avg_gf"",""value"":2.1,""kind"":""split"",""n"":10}]";
run-2026-05-19-to-2026-05-19-restart-normaliz;run-2026-05-19-to-2026-05-19-restart-normaliz__51wruvqfagv0fz9vzksxri4gk;51wruvqfagv0fz9vzksxri4gk;premier-league;2026-05-19;18:30;AFC Bournemouth;Manchester City;true;;0.4.0-xgb-lgbm;dbb714f7cb6cc422;8313966f2a15679e;563;5;75;3;;;false;defesas_home_ft_under_2_5;;defesas;home;FT;under;2.5;0.6616429763905898;0.6616429763905898;1.5113891262856343;0.6616429763905898;1.5114;;;;db:odds;false;mapped_but_not_offered_by_superbet;;;;;;0.5823;false;;A;1;0;;0.6616429763905898;;1.5114;;1.5114;;2.0555555555555554;2.611111111111111;2.0555555555555554;;false;false;false;no_model;;;;false;no_samples;1;false;false;no_market_odd;false;"[{""label"":""lambda_total_ft"",""value"":4.667,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":2.056,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":2.611,""kind"":""engine_a_input""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.5,""kind"":""split"",""n"":10},{""label"":""away_recent_avg_gf"",""value"":2.1,""kind"":""split"",""n"":10}]";
run-2026-05-19-to-2026-05-19-restart-normaliz;run-2026-05-19-to-2026-05-19-restart-normaliz__51wruvqfagv0fz9vzksxri4gk;51wruvqfagv0fz9vzksxri4gk;premier-league;2026-05-19;18:30;AFC Bournemouth;Manchester City;true;;0.4.0-xgb-lgbm;dbb714f7cb6cc422;8313966f2a15679e;563;5;75;3;;;false;defesas_home_ft_over_3_5;;defesas;home;FT;over;3.5;0.15303801360580194;0.15303801360580194;6.534324227285241;0.15303801360580194;6.5343;;;;db:odds;false;mapped_but_not_offered_by_superbet;;;;;;0.5823;false;;A;1;0;;0.15303801360580194;;6.5343;;6.5343;;2.0555555555555554;2.611111111111111;2.0555555555555554;;false;false;false;no_model;;;;false;no_samples;1;false;false;no_market_odd;false;"[{""label"":""lambda_total_ft"",""value"":4.667,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":2.056,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":2.611,""kind"":""engine_a_input""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.5,""kind"":""split"",""n"":10},{""label"":""away_recent_avg_gf"",""value"":2.1,""kind"":""split"",""n"":10}]";
run-2026-05-19-to-2026-05-19-restart-normaliz;run-2026-05-19-to-2026-05-19-restart-normaliz__51wruvqfagv0fz9vzksxri4gk;51wruvqfagv0fz9vzksxri4gk;premier-league;2026-05-19;18:30;AFC Bournemouth;Manchester City;true;;0.4.0-xgb-lgbm;dbb714f7cb6cc422;8313966f2a15679e;563;5;75;3;;;false;defesas_home_ft_under_3_5;;defesas;home;FT;under;3.5;0.8469619863941981;0.8469619863941981;1.180690534007714;0.8469619863941981;1.1807;;;;db:odds;false;mapped_but_not_offered_by_superbet;;;;;;0.5823;false;;A;1;0;;0.8469619863941981;;1.1807;;1.1807;;2.0555555555555554;2.611111111111111;2.0555555555555554;;false;false;false;no_model;;;;false;no_samples;1;false;false;no_market_odd;false;"[{""label"":""lambda_total_ft"",""value"":4.667,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":2.056,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":2.611,""kind"":""engine_a_input""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.5,""kind"":""split"",""n"":10},{""label"":""away_recent_avg_gf"",""value"":2.1,""kind"":""split"",""n"":10}]";
run-2026-05-19-to-2026-05-19-restart-normaliz;run-2026-05-19-to-2026-05-19-restart-normaliz__51wruvqfagv0fz9vzksxri4gk;51wruvqfagv0fz9vzksxri4gk;premier-league;2026-05-19;18:30;AFC Bournemouth;Manchester City;true;;0.4.0-xgb-lgbm;dbb714f7cb6cc422;8313966f2a15679e;563;5;75;3;;;false;defesas_home_ft_over_4_5;;defesas;home;FT;over;4.5;0.05780463346505882;0.05780463346505882;17.29965125727283;0.05780463346505882;17.2997;;;;db:odds;false;mapped_but_not_offered_by_superbet;;;;;;0.5823;false;;A;1;0;;0.05780463346505882;;17.2997;;17.2997;;2.0555555555555554;2.611111111111111;2.0555555555555554;;false;false;false;no_model;;;;false;no_samples;1;false;false;no_market_odd;false;"[{""label"":""lambda_total_ft"",""value"":4.667,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":2.056,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":2.611,""kind"":""engine_a_input""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.5,""kind"":""split"",""n"":10},{""label"":""away_recent_avg_gf"",""value"":2.1,""kind"":""split"",""n"":10}]";
run-2026-05-19-to-2026-05-19-restart-normaliz;run-2026-05-19-to-2026-05-19-restart-normaliz__51wruvqfagv0fz9vzksxri4gk;51wruvqfagv0fz9vzksxri4gk;premier-league;2026-05-19;18:30;AFC Bournemouth;Manchester City;true;;0.4.0-xgb-lgbm;dbb714f7cb6cc422;8313966f2a15679e;563;5;75;3;;;false;defesas_home_ft_under_4_5;;defesas;home;FT;under;4.5;0.9421953665349412;0.9421953665349412;1.0613510058722149;0.9421953665349412;1.0614;;;;db:odds;false;mapped_but_not_offered_by_superbet;;;;;;0.5823;false;;A;1;0;;0.9421953665349412;;1.0614;;1.0614;;2.0555555555555554;2.611111111111111;2.0555555555555554;;false;false;false;no_model;;;;false;no_samples;1;false;false;no_market_odd;false;"[{""label"":""lambda_total_ft"",""value"":4.667,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":2.056,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":2.611,""kind"":""engine_a_input""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.5,""kind"":""split"",""n"":10},{""label"":""away_recent_avg_gf"",""value"":2.1,""kind"":""split"",""n"":10}]";
run-2026-05-19-to-2026-05-19-restart-normaliz;run-2026-05-19-to-2026-05-19-restart-normaliz__51wruvqfagv0fz9vzksxri4gk;51wruvqfagv0fz9vzksxri4gk;premier-league;2026-05-19;18:30;AFC Bournemouth;Manchester City;true;;0.4.0-xgb-lgbm;dbb714f7cb6cc422;8313966f2a15679e;563;5;75;3;;;false;defesas_home_ft_over_5_5;;defesas;home;FT;over;5.5;0.018653132740531153;0.018653132740531153;53.61029773980608;0.018653132740531153;53.6103;;;;db:odds;false;mapped_but_not_offered_by_superbet;;;;;;0.5823;false;;A;1;0;;0.018653132740531153;;53.6103;;53.6103;;2.0555555555555554;2.611111111111111;2.0555555555555554;;false;false;false;no_model;;;;false;no_samples;1;false;false;no_market_odd;false;"[{""label"":""lambda_total_ft"",""value"":4.667,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":2.056,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":2.611,""kind"":""engine_a_input""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.5,""kind"":""split"",""n"":10},{""label"":""away_recent_avg_gf"",""value"":2.1,""kind"":""split"",""n"":10}]";
run-2026-05-19-to-2026-05-19-restart-normaliz;run-2026-05-19-to-2026-05-19-restart-normaliz__51wruvqfagv0fz9vzksxri4gk;51wruvqfagv0fz9vzksxri4gk;premier-league;2026-05-19;18:30;AFC Bournemouth;Manchester City;true;;0.4.0-xgb-lgbm;dbb714f7cb6cc422;8313966f2a15679e;563;5;75;3;;;false;defesas_home_ft_under_5_5;;defesas;home;FT;under;5.5;0.9813468672594688;0.9813468672594688;1.0190076856235577;0.9813468672594688;1.019;;;;db:odds;false;mapped_but_not_offered_by_superbet;;;;;;0.5823;false;;A;1;0;;0.9813468672594688;;1.019;;1.019;;2.0555555555555554;2.611111111111111;2.0555555555555554;;false;false;false;no_model;;;;false;no_samples;1;false;false;no_market_odd;false;"[{""label"":""lambda_total_ft"",""value"":4.667,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":2.056,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":2.611,""kind"":""engine_a_input""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.5,""kind"":""split"",""n"":10},{""label"":""away_recent_avg_gf"",""value"":2.1,""kind"":""split"",""n"":10}]";
