market_key,family,direction,mercado,selecao,linha,n,wins,hit_rate,avg_odd,avg_fair_prob,avg_ev,avg_edge,roi,profit,breakeven
chutes_total_ft_over_27_5,chutes,over,Total de Finalizações,Mais de 27.5,27.5,70,36,0.5142857142857142,2.1034285714285716,0.6090763274859345,0.2666824699709741,0.12755961159235218,0.055,3.85,0.47541428959521864
gols_total_2t_under_2_5,gols,under,2º Tempo - Total de Gols,Menos de 2.5,2.5,67,53,0.7910447761194029,1.2941791044776119,0.830659797942471,0.07131347677388071,0.055001913279349925,0.022835820895522385,1.5299999999999998,0.7726905777880291
escanteios_total_ft_under_13_5,escanteios,under,Total de Escanteios,Menos de 13.5,13.5,67,54,0.8059701492537313,1.2150746268656716,0.8912134604656915,0.08270908469695062,0.06781293487706637,-0.021343283582089565,-1.4300000000000008,0.8229947180936004
impedimentos_total_ft_over_3_5,impedimentos,over,Total de Impedimentos,Mais de 3.5,3.5,65,22,0.3384615384615385,2.144461538461538,0.5718504028238988,0.209855261834827,0.09756328349675746,-0.27769230769230774,-18.050000000000004,0.4663175263648756
chutes_total_ht_under_11_5,chutes,under,1º Tempo - Total de Finalizações,Menos de 11.5,11.5,64,35,0.546875,1.8371875,0.6363778709895594,0.1649437730600544,0.09026593396384672,-0.005000000000000008,-0.3200000000000005,0.5443102568464024
gols_total_ht_over_0_5,gols,over,1º Tempo - Total de Gols,Mais de 0.5,0.5,64,44,0.6875,1.44,0.7525349152695693,0.07696711799664668,0.05316018197882011,-0.013593749999999998,-0.8699999999999999,0.6944444444444444
cartoes_total_ft_under_2_5,cartoes,under,Total de Cartões,Menos de 2.5,2.5,63,15,0.23809523809523808,3.7936507936507935,0.3349035907382319,0.20864509104756424,0.05464097115576068,-0.20253968253968255,-12.76,0.26359832635983266
cartoes_total_ft_under_7_5,cartoes,under,Total de Cartões,Menos de 7.5,7.5,58,38,0.6551724137931034,1.3913793103448275,0.8678023390097528,0.20606390890940238,0.13753026433277216,-0.115,-6.67,0.7187112763320942
chutes_total_ht_over_12_5,chutes,over,1º Tempo - Total de Finalizações,Mais de 12.5,12.5,56,35,0.625,1.8964285714285716,0.6393757372920333,0.21026385940207246,0.1105374704270969,0.18303571428571427,10.25,0.527306967984934
1x2_total_ft_away,1x2,away,Resultado Final,2,,55,22,0.4,3.5023636363636363,0.38937144062589635,0.25240035039071534,0.07098224245667545,0.29127272727272724,16.02,0.28552146602294554
chutes_alvo_total_ft_over_6_5,chutes_alvo,over,Total de Chutes no Gol,Mais de 6.5,6.5,54,39,0.7222222222222222,1.4220370370370372,0.764381477085826,0.08281629882360304,0.05718149603648769,0.020925925925925955,1.1300000000000017,0.7032165646568562
chutes_alvo_total_ft_over_9_5,chutes_alvo,over,Total de Chutes no Gol,Mais de 9.5,9.5,48,16,0.3333333333333333,2.830625,0.4057681045069741,0.13774402610002076,0.04699030030025118,-0.07270833333333333,-3.49,0.3532788695076176
chutes_total_ft_under_28_5,chutes,under,Total de Finalizações,Menos de 28.5,28.5,47,24,0.5106382978723404,1.6304255319148935,0.7400027035058752,0.2026720103440812,0.1216755154217253,-0.1868085106382979,-8.780000000000001,0.613336813258515
escanteios_total_ht_over_3_5,escanteios,over,1º Tempo - Total de Escanteios,Mais de 3.5,3.5,45,30,0.6666666666666666,1.5133333333333332,0.7371022830540107,0.10502926868889718,0.06338410648134711,-0.026,-1.17,0.6607929515418502
chutes_alvo_total_ft_under_7_5,chutes_alvo,under,Total de Chutes no Gol,Menos de 7.5,7.5,44,24,0.5454545454545454,2.555,0.4364100794141495,0.09834655263714578,0.03854171657514687,0.4256818181818182,18.73,0.3913894324853229
dupla_total_ht_12,dupla_chance,other,1º Tempo - Dupla Chance,12,,42,24,0.5714285714285714,1.599047619047619,0.6798571270447424,0.07873275348420404,0.049088590242387,-0.10095238095238093,-4.239999999999999,0.6253722453841573
gols_total_ht_under_2_5,gols,under,1º Tempo - Total de Gols,Menos de 2.5,2.5,39,28,0.717948717948718,1.2387179487179487,0.8670649577253329,0.07228044473776617,0.05820241305795737,-0.11384615384615386,-4.44,0.8072862761333057
chutes_total_ht_under_10_5,chutes,under,1º Tempo - Total de Finalizações,Menos de 10.5,10.5,39,17,0.4358974358974359,1.9166666666666667,0.616727026549684,0.17974899085814142,0.09336604731415259,-0.1646153846153846,-6.42,0.5217391304347826
cartoes_total_ft_over_5_5,cartoes,over,Total de Cartões,Mais de 5.5,5.5,36,14,0.3888888888888889,2.8675,0.4343850632032258,0.1458429321590837,0.05299802822191978,-0.023611111111111114,-0.8500000000000001,0.34873583260680036
escanteios_total_ht_over_4_5,escanteios,over,1º Tempo - Total de Escanteios,Mais de 4.5,4.5,36,18,0.5,2.0725,0.5808090402167729,0.17093960159173555,0.07112641477788055,-0.04777777777777778,-1.72,0.48250904704463216
faltas_total_ft_over_25_5,faltas,over,Total de Faltas,Mais de 25.5,25.5,36,19,0.5277777777777778,1.8225,0.6473607403141242,0.17769225673256134,0.09645897575743714,-0.04777777777777778,-1.7200000000000002,0.5486968449931413
impedimentos_total_ft_under_2_5,impedimentos,under,Total de Impedimentos,Menos de 2.5,2.5,36,16,0.4444444444444444,2.254722222222222,0.5241332202740163,0.16977437000001327,0.07379530717145506,-0.05111111111111112,-1.8400000000000003,0.443513613403967
impedimentos_total_ft_under_4_5,impedimentos,under,Total de Impedimentos,Menos de 4.5,4.5,32,16,0.5,1.6634375000000001,0.7385493357187289,0.2210417950570488,0.12672973050091835,-0.1896875,-6.07,0.6011647567161374
chutes_total_ht_under_12_5,chutes,under,1º Tempo - Total de Finalizações,Menos de 12.5,12.5,30,15,0.5,1.7946666666666669,0.6534329531310321,0.171088369602061,0.0947685246128664,-0.09966666666666667,-2.99,0.5572065378900445
chutes_total_ft_over_28_5,chutes,over,Total de Finalizações,Mais de 28.5,28.5,29,17,0.5862068965517241,2.0944827586206896,0.6244344992778804,0.2843741451741386,0.13669637900378964,0.17689655172413796,5.130000000000001,0.4774448468883767
escanteios_total_ht_over_5_5,escanteios,over,1º Tempo - Total de Escanteios,Mais de 5.5,5.5,23,10,0.43478260869565216,3.1713043478260867,0.42178551406712766,0.2509300624567612,0.06962102891243209,0.18956521739130433,4.359999999999999,0.31532766657526734
chutes_alvo_total_ft_under_11_5,chutes_alvo,under,Total de Chutes no Gol,Menos de 11.5,11.5,23,13,0.5652173913043478,1.4978260869565219,0.7982870497368026,0.1937123647283153,0.1210569100862355,-0.17956521739130438,-4.130000000000001,0.6676342525399128
faltas_total_ft_under_27_5,faltas,under,Total de Faltas,Menos de 27.5,27.5,22,12,0.5454545454545454,1.8545454545454547,0.658904262950961,0.21080348745280222,0.11510599830369025,0.01090909090909094,0.24000000000000066,0.5392156862745098
faltas_total_ft_under_25_5,faltas,under,Total de Faltas,Menos de 25.5,25.5,20,11,0.55,1.855,0.6295240088524143,0.16390031114021866,0.08899336666886842,0.01050000000000001,0.2100000000000002,0.5390835579514824
faltas_total_ft_over_21_5,faltas,over,Total de Faltas,Mais de 21.5,21.5,20,6,0.3,1.8,0.6418174571752776,0.15489823736048494,0.08550083118578067,-0.4575,-9.15,0.5555555555555556
faltas_total_ft_over_23_5,faltas,over,Total de Faltas,Mais de 23.5,23.5,19,9,0.47368421052631576,1.7484210526315789,0.6638515119278371,0.1552781677205218,0.0888679750348671,-0.16894736842105262,-3.21,0.571944611679711
cartoes_total_ht_over_0_5,cartoes,over,1º Tempo - Total de Cartões,Mais de 0.5,0.5,16,9,0.5625,1.56375,0.6986260255193593,0.09160791081920291,0.051620559704160664,-0.08437500000000005,-1.3500000000000008,0.639488409272582
chutes_total_ft_under_29_5,chutes,under,Total de Finalizações,Menos de 29.5,29.5,15,11,0.7333333333333333,1.5706666666666667,0.7684529177503479,0.20619492928619038,0.12884351279248923,0.14466666666666667,2.17,0.6366723259762309
cartoes_total_ft_over_1_5,cartoes,over,Total de Cartões,Mais de 1.5,1.5,14,12,0.8571428571428571,1.272857142857143,0.8711759439278292,0.1070498180355461,0.08150408933345897,0.0992857142857143,1.3900000000000001,0.7856341189674523
escanteios_total_ht_over_2_5,escanteios,over,1º Tempo - Total de Escanteios,Mais de 2.5,2.5,14,10,0.7142857142857143,1.2678571428571428,0.8496670886995883,0.07431089311283372,0.055538197715551886,-0.12142857142857144,-1.7000000000000002,0.7887323943661972
chutes_total_ft_over_21_5,chutes,over,Total de Finalizações,Mais de 21.5,21.5,12,9,0.75,1.5458333333333334,0.7501238910974393,0.1474487432188976,0.09686152607716973,0.13583333333333333,1.63,0.6469002695417789
chutes_total_ft_over_29_5,chutes,over,Total de Finalizações,Mais de 29.5,29.5,11,8,0.7272727272727273,2.0054545454545454,0.6305360122715397,0.24415472855492765,0.1196206767046501,0.5045454545454545,5.55,0.49864007252946513
faltas_total_ft_over_27_5,faltas,over,Total de Faltas,Mais de 27.5,27.5,11,7,0.6363636363636364,1.89,0.6141881646412162,0.15599836478103304,0.08282918603334649,0.19636363636363638,2.16,0.5291005291005292
faltas_total_ft_under_21_5,faltas,under,Total de Faltas,Menos de 21.5,21.5,11,7,0.6363636363636364,1.8509090909090908,0.600280395142221,0.10934357608957429,0.058696245563747126,0.16818181818181818,1.85,0.5402750491159136
chutes_total_ft_under_21_5,chutes,under,Total de Finalizações,Menos de 21.5,21.5,11,4,0.36363636363636365,2.348181818181818,0.5495624192895611,0.2791522628903279,0.11741115504649269,-0.13090909090909086,-1.4399999999999995,0.4258614014711576
gols_total_ht_over_2_5,gols,over,1º Tempo - Total de Gols,Mais de 2.5,2.5,11,2,0.18181818181818182,6.5636363636363635,0.2450919003601788,0.3663200896009409,0.060850663994089886,-0.16818181818181824,-1.8500000000000005,0.15235457063711913
gols_total_2t_over_3_5,gols,over,2º Tempo - Total de Gols,MAIS,3.5,11,0,0.0,10.822727272727272,0.16769481173400827,0.6093708158434707,0.05791570195489848,-1.0,-11,0.09239815203695927
escanteios_total_ht_over_6_5,escanteios,over,1º Tempo - Total de Escanteios,Mais de 6.5,6.5,9,3,0.3333333333333333,3.9833333333333334,0.3138297267753901,0.2448566655568319,0.061041456603317217,0.32222222222222224,2.9000000000000004,0.2510460251046025
